YCSB Client 0.1
Command line: -db com.yahoo.ycsb.db.MongoDbClient -P /root/ycsb/config/mongodb.conf -P /root/ycsb/config/workload-ycsb-thomas -P /root/ycsb/config/workload-ycsb-thomas-load -s -load
 0 sec: 0 operations; 
new database url = 172.16.32.47:27017/ycsb
MongoDB type: Read: primary, Write: safe
new database url = 172.16.32.46:27017/ycsb
MongoDB type: Read: primary, Write: safe
new database url = 172.16.32.48:27017/ycsb
MongoDB type: Read: primary, Write: safe
new database url = 172.16.32.47:27017/ycsb
MongoDB type: Read: primary, Write: safe
new database url = 172.16.32.46:27017/ycsb
MongoDB type: Read: primary, Write: safe
new database url = 172.16.32.48:27017/ycsb
MongoDB type: Read: primary, Write: safe
new database url = 172.16.32.47:27017/ycsb
MongoDB type: Read: primary, Write: safe
new database url = 172.16.32.46:27017/ycsb
MongoDB type: Read: primary, Write: safe
new database url = 172.16.32.48:27017/ycsb
MongoDB type: Read: primary, Write: safe
new database url = 172.16.32.47:27017/ycsb
MongoDB type: Read: primary, Write: safe
new database url = 172.16.32.46:27017/ycsb
MongoDB type: Read: primary, Write: safe
new database url = 172.16.32.48:27017/ycsb
MongoDB type: Read: primary, Write: safe
new database url = 172.16.32.47:27017/ycsb
MongoDB type: Read: primary, Write: safe
new database url = 172.16.32.46:27017/ycsb
MongoDB type: Read: primary, Write: safe
new database url = 172.16.32.48:27017/ycsb
MongoDB type: Read: primary, Write: safe
new database url = 172.16.32.47:27017/ycsb
MongoDB type: Read: primary, Write: safe
new database url = 172.16.32.46:27017/ycsb
MongoDB type: Read: primary, Write: safe
new database url = 172.16.32.48:27017/ycsb
MongoDB type: Read: primary, Write: safe
new database url = 172.16.32.47:27017/ycsb
MongoDB type: Read: primary, Write: safe
new database url = 172.16.32.46:27017/ycsb
MongoDB type: Read: primary, Write: safe
new database url = 172.16.32.48:27017/ycsb
MongoDB type: Read: primary, Write: safe
new database url = 172.16.32.47:27017/ycsb
MongoDB type: Read: primary, Write: safe
new database url = 172.16.32.46:27017/ycsb
MongoDB type: Read: primary, Write: safe
new database url = 172.16.32.48:27017/ycsb
MongoDB type: Read: primary, Write: safe
new database url = 172.16.32.47:27017/ycsb
MongoDB type: Read: primary, Write: safe
new database url = 172.16.32.46:27017/ycsb
MongoDB type: Read: primary, Write: safe
new database url = 172.16.32.48:27017/ycsb
MongoDB type: Read: primary, Write: safe
new database url = 172.16.32.47:27017/ycsb
MongoDB type: Read: primary, Write: safe
new database url = 172.16.32.46:27017/ycsb
MongoDB type: Read: primary, Write: safe
new database url = 172.16.32.48:27017/ycsb
MongoDB type: Read: primary, Write: safe
 10 sec: 22212 operations; 2210.59 current ops/sec;  
 20 sec: 41998 operations; 1978.01 current ops/sec; [INSERT AverageLatency(us)=78836] 
 30 sec: 58247 operations; 1624.74 current ops/sec;  
 40 sec: 72683 operations; 1443.46 current ops/sec;  
 50 sec: 91494 operations; 1880.91 current ops/sec;  
 60 sec: 110285 operations; 1878.91 current ops/sec;  
 70 sec: 125292 operations; 1500.4 current ops/sec;  
 80 sec: 143922 operations; 1862.81 current ops/sec; [INSERT AverageLatency(us)=4220] 
 90 sec: 161799 operations; 1787.52 current ops/sec;  
 100 sec: 173228 operations; 1142.79 current ops/sec;  
 110 sec: 191647 operations; 1841.53 current ops/sec;  
 120 sec: 210586 operations; 1893.71 current ops/sec;  
 130 sec: 228021 operations; 1743.33 current ops/sec;  
 140 sec: 244220 operations; 1619.74 current ops/sec;  
 150 sec: 259315 operations; 1509.35 current ops/sec;  
 160 sec: 273781 operations; 1446.46 current ops/sec;   
 170 sec: 287833 operations; 1405.06 current ops/sec;   
 178 sec: 300000 operations; 1476.94 current ops/sec;   
[OVERALL], RunTime(ms), 178306.0
[OVERALL], Throughput(ops/sec), 1682.5008692921158
[INSERT], Operations, 300000
[INSERT], AverageLatency(us), 17158.3654
[INSERT], MinLatency(us), 719
[INSERT], MaxLatency(us), 1820571
[INSERT], Return=0, 299996
[INSERT], 0, 28463.859190556494
[INSERT], 1000, 11578.164790996785
[INSERT], 2000, 10637.852951829047
[INSERT], 3000, 12438.801412546738
[INSERT], 4000, 12123.539207419899
[INSERT], 5000, 9214.189434198186
[INSERT], 6000, 12582.479469099959
[INSERT], 7000, 15093.846696923853
[INSERT], 8000, 13088.928857269897
[INSERT], 9000, 14626.3821686747
[INSERT], 10000, 12093.429842296806
[INSERT], 11000, 20005.96375838926
[INSERT], 12000, 12322.683694319576
[INSERT], 13000, 13335.575329566855
[INSERT], 14000, 17981.88097949886
[INSERT], 15000, 14073.019636015326
[INSERT], 16000, 16292.962529274004
[INSERT], 17000, 18001.847012841987
[INSERT], 18000, 16588.569620253165
[INSERT], 19000, 12596.592066805846
[INSERT], 20000, 17978.640024783148
[INSERT], 21000, 16087.462749213011
[INSERT], 22000, 15462.847071021255
[INSERT], 23000, 12841.967494089835
[INSERT], 24000, 21579.00790513834
[INSERT], 25000, 17523.89826839827
[INSERT], 26000, 27725.39285714286
[INSERT], 27000, 23359.174319066147
[INSERT], 28000, 23685.61588861589
[INSERT], 29000, 17290.849646226416
[INSERT], 30000, 34698.522236340534
[INSERT], 31000, 24797.491424310218
[INSERT], 32000, 21430.286107290234
[INSERT], 33000, 18988.06345009914
[INSERT], 34000, 16610.33752860412
[INSERT], 35000, 14971.715362865221
[INSERT], 36000, 23012.288109756097
[INSERT], 37000, 20957.790715971674
[INSERT], 38000, 29716.05031446541
[INSERT], 39000, 14511.154658981748
[INSERT], 40000, 17336.241054613936
[INSERT], 41000, 18558.922604422605
[INSERT], 42000, 16767.361623616238
[INSERT], 43000, 17913.268612269207
[INSERT], 44000, 12110.874574829932
[INSERT], 45000, 13856.147802929427
[INSERT], 46000, 18900.276893698283
[INSERT], 47000, 18222.284319707138
[INSERT], 48000, 14461.923777564718
[INSERT], 49000, 14136.995815899581
[INSERT], 50000, 18466.16910229645
[INSERT], 51000, 14048.469052631579
[INSERT], 52000, 13964.017943743938
[INSERT], 53000, 16458.8390010627
[INSERT], 54000, 13930.974323062559
[INSERT], 55000, 17284.16656030632
[INSERT], 56000, 28587.19115044248
[INSERT], 57000, 17677.77951388889
[INSERT], 58000, 14352.828960155492
[INSERT], 59000, 13871.1667430142
[INSERT], 60000, 16534.933449074073
[INSERT], 61000, 27522.57771664374
[INSERT], 62000, 47375.06756756757
[INSERT], 63000, 50725.008583690986
[INSERT], 64000, 36972.63932448733
[INSERT], 65000, 14807.055666003977
[INSERT], 66000, 13936.863007380074
[INSERT], 67000, 14460.245007306381
[INSERT], 68000, 12933.239913232104
[INSERT], 69000, 17265.17203042715
[INSERT], 70000, 21937.746448863636
[INSERT], 71000, 13719.012042612321
[INSERT], 72000, 13966.642163661581
[INSERT], 73000, 22761.78267594741
[INSERT], 74000, 15240.151696606787
[INSERT], 75000, 12697.890731292517
[INSERT], 76000, 18597.495006242196
[INSERT], 77000, 17414.02501454334
[INSERT], 78000, 14039.50748362956
[INSERT], 79000, 14717.521038961038
[INSERT], 80000, 17544.47597765363
[INSERT], 81000, 17127.355060034304
[INSERT], 82000, 14078.253930443068
[INSERT], 83000, 15165.791978609626
[INSERT], 84000, 15494.671232876712
[INSERT], 85000, 14352.501182033096
[INSERT], 86000, 14949.214213709678
[INSERT], 87000, 14759.654278728607
[INSERT], 88000, 29878.660301507538
[INSERT], 89000, 39598.20948616601
[INSERT], 90000, 22384.0
