YCSB Client 0.1
Command line: -db com.yahoo.ycsb.db.JdbcDBClient -P /root/ycsb/config/postgresql.conf -P /root/ycsb/config/workload-ycsb-thomas -P /root/ycsb/config/workload-ycsb-thomas-stress-load -s -threads 30 -target 50 -t
 0 sec: 0 operations; 
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
 10 sec: 484 operations; 48.21 current ops/sec;     
 20 sec: 983 operations; 49.88 current ops/sec;  [INSERT AverageLatency(us)=24203]   
 30 sec: 1484 operations; 50.09 current ops/sec;     
 40 sec: 1985 operations; 50.09 current ops/sec;     
 50 sec: 2485 operations; 49.99 current ops/sec;     
 60 sec: 2984 operations; 49.9 current ops/sec;     
 70 sec: 3486 operations; 50.19 current ops/sec;     
 80 sec: 3984 operations; 49.79 current ops/sec; [UPDATE AverageLatency(us)=32678]    
 90 sec: 4484 operations; 49.99 current ops/sec;     
 100 sec: 4987 operations; 50.29 current ops/sec;     
 110 sec: 5482 operations; 49.49 current ops/sec;     
 120 sec: 5984 operations; 50.19 current ops/sec;     
 130 sec: 6488 operations; 50.39 current ops/sec;     
 140 sec: 6985 operations; 49.6 current ops/sec;     
 150 sec: 7486 operations; 50.09 current ops/sec;     
 160 sec: 7983 operations; 49.69 current ops/sec;     
 170 sec: 8486 operations; 50.29 current ops/sec;     
 180 sec: 8979 operations; 49.29 current ops/sec;     
 190 sec: 9477 operations; 49.79 current ops/sec;     
 200 sec: 9987 operations; 50.99 current ops/sec;     
 210 sec: 10487 operations; 50 current ops/sec;     
 220 sec: 10984 operations; 49.69 current ops/sec;     
 230 sec: 11488 operations; 50.39 current ops/sec;     
 240 sec: 11987 operations; 49.9 current ops/sec;     
 250 sec: 12488 operations; 50.09 current ops/sec;     
 260 sec: 12988 operations; 50 current ops/sec;     
 270 sec: 13487 operations; 49.89 current ops/sec;     
 280 sec: 13988 operations; 50.09 current ops/sec;     
 290 sec: 14488 operations; 50 current ops/sec;     
 300 sec: 14987 operations; 49.89 current ops/sec;     
 310 sec: 15489 operations; 50.19 current ops/sec;     
 320 sec: 15987 operations; 49.79 current ops/sec;     
 330 sec: 16487 operations; 50 current ops/sec;     
 340 sec: 16989 operations; 50.19 current ops/sec;     
 350 sec: 17491 operations; 50.19 current ops/sec;     
 360 sec: 17985 operations; 49.4 current ops/sec;     
 370 sec: 18488 operations; 50.29 current ops/sec;     
 380 sec: 18989 operations; 50.09 current ops/sec;   [READ AverageLatency(us)=23448]  
 390 sec: 19487 operations; 49.8 current ops/sec;     
 400 sec: 19988 operations; 50.09 current ops/sec;     
 410 sec: 20490 operations; 50.19 current ops/sec;     
 420 sec: 20987 operations; 49.7 current ops/sec;     
 430 sec: 21488 operations; 50.09 current ops/sec;     
 440 sec: 21990 operations; 50.19 current ops/sec;     
 450 sec: 22487 operations; 49.7 current ops/sec;     
 460 sec: 22989 operations; 50.19 current ops/sec;     
 470 sec: 23491 operations; 50.19 current ops/sec;     
 480 sec: 23987 operations; 49.6 current ops/sec;     
 490 sec: 24490 operations; 50.29 current ops/sec;     
 500 sec: 24991 operations; 50.09 current ops/sec;     
 510 sec: 25487 operations; 49.6 current ops/sec;     
 520 sec: 25988 operations; 50.09 current ops/sec;     
 530 sec: 26491 operations; 50.29 current ops/sec;     
 540 sec: 26987 operations; 49.59 current ops/sec;     
 550 sec: 27488 operations; 50.09 current ops/sec;     
 560 sec: 27991 operations; 50.29 current ops/sec;     
 570 sec: 28488 operations; 49.7 current ops/sec;     
 580 sec: 28989 operations; 50.09 current ops/sec;     
 590 sec: 29491 operations; 50.19 current ops/sec;     
 600 sec: 29985 operations; 49.39 current ops/sec;      
 600 sec: 29985 operations; 0 current ops/sec;      
[OVERALL], RunTime(ms), 600647.0
[OVERALL], Throughput(ops/sec), 49.921168340139886
[UPDATE], Operations, 5927
[UPDATE], AverageLatency(us), 65259.50649569766
[UPDATE], MinLatency(us), 19794
[UPDATE], MaxLatency(us), 1710443
[UPDATE], Return=0, 5927
[UPDATE], 0, 42287.0
[UPDATE], 1000, 31811.0
[UPDATE], 2000, 32874.375
[UPDATE], 3000, 54069.09090909091
[UPDATE], 4000, 46293.77777777778
[UPDATE], 5000, 36745.1
[UPDATE], 6000, 29392.1
[UPDATE], 7000, 29439.666666666668
[UPDATE], 8000, 33198.7
[UPDATE], 9000, 30746.0
[UPDATE], 10000, 47540.75
[UPDATE], 11000, 29503.88888888889
[UPDATE], 12000, 48183.9
[UPDATE], 13000, 27717.133333333335
[UPDATE], 14000, 36081.25
[UPDATE], 15000, 32187.555555555555
[UPDATE], 16000, 27546.0
[UPDATE], 17000, 27842.30769230769
[UPDATE], 18000, 31038.25
[UPDATE], 19000, 44884.90909090909
[UPDATE], 20000, 42661.333333333336
[UPDATE], 21000, 29010.833333333332
[UPDATE], 22000, 30082.9
[UPDATE], 23000, 28264.166666666668
[UPDATE], 24000, 27870.214285714286
[UPDATE], 25000, 65013.666666666664
[UPDATE], 26000, 28620.5
[UPDATE], 27000, 29446.46153846154
[UPDATE], 28000, 32356.11111111111
[UPDATE], 29000, 32382.0
[UPDATE], 30000, 88498.6
[UPDATE], 31000, 46575.666666666664
[UPDATE], 32000, 62772.846153846156
[UPDATE], 33000, 32333.11111111111
[UPDATE], 34000, 33162.666666666664
[UPDATE], 35000, 109551.54545454546
[UPDATE], 36000, 45084.555555555555
[UPDATE], 37000, 44779.75
[UPDATE], 38000, 32921.454545454544
[UPDATE], 39000, 36921.545454545456
[UPDATE], 40000, 44468.666666666664
[UPDATE], 41000, 54500.2
[UPDATE], 42000, 33429.142857142855
[UPDATE], 43000, 58804.666666666664
[UPDATE], 44000, 88641.66666666667
[UPDATE], 45000, 63399.4
[UPDATE], 46000, 53589.4
[UPDATE], 47000, 35830.444444444445
[UPDATE], 48000, 29774.46153846154
[UPDATE], 49000, 30005.727272727272
[UPDATE], 50000, 38241.75
[UPDATE], 51000, 36981.125
[UPDATE], 52000, 26810.0
[UPDATE], 53000, 28631.928571428572
[UPDATE], 54000, 24439.916666666668
[UPDATE], 55000, 32501.75
[UPDATE], 56000, 32048.75
[UPDATE], 57000, 45486.22222222222
[UPDATE], 58000, 30618.666666666668
[UPDATE], 59000, 30355.636363636364
[UPDATE], 60000, 47577.88888888889
[UPDATE], 61000, 124737.625
[UPDATE], 62000, 38476.25
[UPDATE], 63000, 31691.090909090908
[UPDATE], 64000, 45541.25
[UPDATE], 65000, 50920.5
[UPDATE], 66000, 123850.25
[UPDATE], 67000, 39287.375
[UPDATE], 68000, 40938.0
[UPDATE], 69000, 30093.545454545456
[UPDATE], 70000, 28211.0
[UPDATE], 71000, 34014.75
[UPDATE], 72000, 47213.57142857143
[UPDATE], 73000, 30640.5
[UPDATE], 74000, 66711.83333333333
[UPDATE], 75000, 79657.375
[UPDATE], 76000, 41569.444444444445
[UPDATE], 77000, 27354.833333333332
[UPDATE], 78000, 45590.833333333336
[UPDATE], 79000, 29892.35714285714
[UPDATE], 80000, 28764.285714285714
[UPDATE], 81000, 35159.72727272727
[UPDATE], 82000, 32748.0
[UPDATE], 83000, 29273.88888888889
[UPDATE], 84000, 29760.0
[UPDATE], 85000, 34649.28571428572
[UPDATE], 86000, 38785.6875
[UPDATE], 87000, 27700.666666666668
[UPDATE], 88000, 62557.416666666664
[UPDATE], 89000, 33207.933333333334
[UPDATE], 90000, 33273.71428571428
[UPDATE], 91000, 118371.5
[UPDATE], 92000, 72842.76923076923
[UPDATE], 93000, 38978.555555555555
[UPDATE], 94000, 33486.0
[UPDATE], 95000, 67007.54545454546
[UPDATE], 96000, 36759.666666666664
[UPDATE], 97000, 197948.57142857142
[UPDATE], 98000, 28619.875
[UPDATE], 99000, 41157.25
[UPDATE], 100000, 38684.90909090909
[UPDATE], 101000, 32510.333333333332
[UPDATE], 102000, 52074.8
[UPDATE], 103000, 31240.81818181818
[UPDATE], 104000, 28852.583333333332
[UPDATE], 105000, 91224.85714285714
[UPDATE], 106000, 35582.166666666664
[UPDATE], 107000, 37772.36363636364
[UPDATE], 108000, 29547.0
[UPDATE], 109000, 72730.1
[UPDATE], 110000, 35095.7
[UPDATE], 111000, 33156.57142857143
[UPDATE], 112000, 32908.0
[UPDATE], 113000, 29523.4
[UPDATE], 114000, 28728.714285714286
[UPDATE], 115000, 43055.916666666664
[UPDATE], 116000, 40179.73333333333
[UPDATE], 117000, 63479.125
[UPDATE], 118000, 31449.545454545456
[UPDATE], 119000, 29856.076923076922
[UPDATE], 120000, 29752.125
[UPDATE], 121000, 33011.625
[UPDATE], 122000, 27696.0
[UPDATE], 123000, 31314.444444444445
[UPDATE], 124000, 28083.85714285714
[UPDATE], 125000, 44970.46666666667
[UPDATE], 126000, 32705.666666666668
[UPDATE], 127000, 170070.9
[UPDATE], 128000, 147588.27272727274
[UPDATE], 129000, 32014.777777777777
[UPDATE], 130000, 79048.8
[UPDATE], 131000, 34051.90909090909
[UPDATE], 132000, 47514.11111111111
[UPDATE], 133000, 45511.8
[UPDATE], 134000, 32976.454545454544
[UPDATE], 135000, 40016.75
[UPDATE], 136000, 112112.1875
[UPDATE], 137000, 39643.642857142855
[UPDATE], 138000, 34307.4375
[UPDATE], 139000, 35921.846153846156
[UPDATE], 140000, 91676.5
[UPDATE], 141000, 47161.57142857143
[UPDATE], 142000, 33488.857142857145
[UPDATE], 143000, 37949.916666666664
[UPDATE], 144000, 33480.27272727273
[UPDATE], 145000, 31849.11111111111
[UPDATE], 146000, 47461.333333333336
[UPDATE], 147000, 31226.777777777777
[UPDATE], 148000, 33900.09090909091
[UPDATE], 149000, 33386.555555555555
[UPDATE], 150000, 30455.285714285714
[UPDATE], 151000, 33531.0
[UPDATE], 152000, 34178.0
[UPDATE], 153000, 29311.285714285714
[UPDATE], 154000, 31675.75
[UPDATE], 155000, 31677.777777777777
[UPDATE], 156000, 53989.0
[UPDATE], 157000, 62935.38461538462
[UPDATE], 158000, 77291.15384615384
[UPDATE], 159000, 117914.875
[UPDATE], 160000, 328378.1666666667
[UPDATE], 161000, 225866.2
[UPDATE], 162000, 78735.3
[UPDATE], 163000, 29808.8125
[UPDATE], 164000, 54117.3
[UPDATE], 165000, 50629.583333333336
[UPDATE], 166000, 28820.4
[UPDATE], 167000, 502060.9285714286
[UPDATE], 168000, 109318.33333333333
[UPDATE], 169000, 59426.444444444445
[UPDATE], 170000, 38299.42857142857
[UPDATE], 171000, 31011.5
[UPDATE], 172000, 31499.875
[UPDATE], 173000, 33346.28571428572
[UPDATE], 174000, 28531.090909090908
[UPDATE], 175000, 42351.666666666664
[UPDATE], 176000, 29217.0
[UPDATE], 177000, 31416.11111111111
[UPDATE], 178000, 95270.7
[UPDATE], 179000, 347094.8
[UPDATE], 180000, 290539.0
[UPDATE], 181000, 85452.42857142857
[UPDATE], 182000, 32448.933333333334
[UPDATE], 183000, 32718.833333333332
[UPDATE], 184000, 29698.35714285714
[UPDATE], 185000, 35513.7
[UPDATE], 186000, 30634.6
[UPDATE], 187000, 27772.375
[UPDATE], 188000, 30139.833333333332
[UPDATE], 189000, 208614.0
[UPDATE], 190000, 1710443.0
[UPDATE], 191000, 1468231.0
[UPDATE], 192000, 229454.52380952382
[UPDATE], 193000, 337815.75
[UPDATE], 194000, 299082.0
[UPDATE], 195000, 245792.125
[UPDATE], 196000, 117399.14285714286
[UPDATE], 197000, 30441.166666666668
[UPDATE], 198000, 31801.125
[UPDATE], 199000, 35178.5
[UPDATE], 200000, 29036.777777777777
[UPDATE], 201000, 33286.333333333336
[UPDATE], 202000, 204546.7857142857
[UPDATE], 203000, 32413.071428571428
[UPDATE], 204000, 95148.8
[UPDATE], 205000, 243974.27272727274
[UPDATE], 206000, 36456.1
[UPDATE], 207000, 42504.5
[UPDATE], 208000, 29789.9
[UPDATE], 209000, 34203.166666666664
[UPDATE], 210000, 63124.444444444445
[UPDATE], 211000, 41180.8
[UPDATE], 212000, 28627.066666666666
[UPDATE], 213000, 29735.833333333332
[UPDATE], 214000, 33743.2
[UPDATE], 215000, 30262.5
[UPDATE], 216000, 34168.46666666667
[UPDATE], 217000, 31633.85714285714
[UPDATE], 218000, 28965.35714285714
[UPDATE], 219000, 29107.0
[UPDATE], 220000, 152573.8
[UPDATE], 221000, 79495.38461538461
[UPDATE], 222000, 54373.333333333336
[UPDATE], 223000, 138055.9090909091
[UPDATE], 224000, 32993.0
[UPDATE], 225000, 131753.83333333334
[UPDATE], 226000, 52128.63636363636
[UPDATE], 227000, 34775.0
[UPDATE], 228000, 31248.222222222223
[UPDATE], 229000, 31925.0
[UPDATE], 230000, 35924.72727272727
[UPDATE], 231000, 36112.142857142855
[UPDATE], 232000, 36929.0
[UPDATE], 233000, 91713.4
[UPDATE], 234000, 38953.90909090909
[UPDATE], 235000, 64845.25
[UPDATE], 236000, 31221.5
[UPDATE], 237000, 51184.5
[UPDATE], 238000, 34297.166666666664
[UPDATE], 239000, 28996.777777777777
[UPDATE], 240000, 34154.0
[UPDATE], 241000, 34918.444444444445
[UPDATE], 242000, 32384.583333333332
[UPDATE], 243000, 38167.75
[UPDATE], 244000, 30572.166666666668
[UPDATE], 245000, 31877.166666666668
[UPDATE], 246000, 31940.25
[UPDATE], 247000, 31425.625
[UPDATE], 248000, 34296.75
[UPDATE], 249000, 31879.615384615383
[UPDATE], 250000, 131774.25
[UPDATE], 251000, 85300.7
[UPDATE], 252000, 56600.0
[UPDATE], 253000, 131033.8
[UPDATE], 254000, 37693.71428571428
[UPDATE], 255000, 37175.230769230766
[UPDATE], 256000, 30445.76923076923
[UPDATE], 257000, 30002.4
[UPDATE], 258000, 32340.0
[UPDATE], 259000, 29963.75
[UPDATE], 260000, 32050.9
[UPDATE], 261000, 33913.88888888889
[UPDATE], 262000, 35181.71428571428
[UPDATE], 263000, 40545.25
[UPDATE], 264000, 56214.444444444445
[UPDATE], 265000, 32736.0
[UPDATE], 266000, 35742.28571428572
[UPDATE], 267000, 33409.125
[UPDATE], 268000, 98761.3
[UPDATE], 269000, 43115.92307692308
[UPDATE], 270000, 31499.75
[UPDATE], 271000, 44809.77777777778
[UPDATE], 272000, 33053.38461538462
[UPDATE], 273000, 34041.333333333336
[UPDATE], 274000, 27814.571428571428
[UPDATE], 275000, 31312.85714285714
[UPDATE], 276000, 31425.75
[UPDATE], 277000, 32678.428571428572
[UPDATE], 278000, 26702.9
[UPDATE], 279000, 32049.1
[UPDATE], 280000, 31502.88888888889
[UPDATE], 281000, 186629.9
[UPDATE], 282000, 124551.63636363637
[UPDATE], 283000, 48463.0
[UPDATE], 284000, 112450.23076923077
[UPDATE], 285000, 32510.428571428572
[UPDATE], 286000, 52666.0
[UPDATE], 287000, 27274.916666666668
[UPDATE], 288000, 30186.5
[UPDATE], 289000, 35643.36363636364
[UPDATE], 290000, 25987.428571428572
[UPDATE], 291000, 30128.0
[UPDATE], 292000, 41955.4
[UPDATE], 293000, 29996.444444444445
[UPDATE], 294000, 44766.3
[UPDATE], 295000, 59252.88888888889
[UPDATE], 296000, 44276.818181818184
[UPDATE], 297000, 72863.55555555556
[UPDATE], 298000, 28225.75
[UPDATE], 299000, 32505.333333333332
[UPDATE], 300000, 57843.57142857143
[UPDATE], 301000, 33801.78571428572
[UPDATE], 302000, 48421.88888888889
[UPDATE], 303000, 38251.181818181816
[UPDATE], 304000, 24586.375
[UPDATE], 305000, 27743.615384615383
[UPDATE], 306000, 29045.083333333332
[UPDATE], 307000, 47104.22222222222
[UPDATE], 308000, 27914.428571428572
[UPDATE], 309000, 26530.6
[UPDATE], 310000, 42001.444444444445
[UPDATE], 311000, 26921.0
[UPDATE], 312000, 29664.928571428572
[UPDATE], 313000, 31990.285714285714
[UPDATE], 314000, 27573.583333333332
[UPDATE], 315000, 27701.0
[UPDATE], 316000, 27163.75
[UPDATE], 317000, 173337.85714285713
[UPDATE], 318000, 53161.6
[UPDATE], 319000, 101238.09090909091
[UPDATE], 320000, 192161.58333333334
[UPDATE], 321000, 404956.0
[UPDATE], 322000, 481767.8181818182
[UPDATE], 323000, 47489.41176470588
[UPDATE], 324000, 28393.2
[UPDATE], 325000, 35654.181818181816
[UPDATE], 326000, 45294.375
[UPDATE], 327000, 68440.33333333333
[UPDATE], 328000, 100787.18181818182
[UPDATE], 329000, 25136.666666666668
[UPDATE], 330000, 50307.46153846154
[UPDATE], 331000, 39795.25
[UPDATE], 332000, 38005.92857142857
[UPDATE], 333000, 27519.571428571428
[UPDATE], 334000, 38720.333333333336
[UPDATE], 335000, 34364.166666666664
[UPDATE], 336000, 28177.727272727272
[UPDATE], 337000, 33298.333333333336
[UPDATE], 338000, 26917.75
[UPDATE], 339000, 26605.88888888889
[UPDATE], 340000, 28449.416666666668
[UPDATE], 341000, 30598.666666666668
[UPDATE], 342000, 67172.09090909091
[UPDATE], 343000, 30443.0
[UPDATE], 344000, 24840.454545454544
[UPDATE], 345000, 32360.777777777777
[UPDATE], 346000, 41250.625
[UPDATE], 347000, 27063.285714285714
[UPDATE], 348000, 102087.0
[UPDATE], 349000, 30904.833333333332
[UPDATE], 350000, 31127.14285714286
[UPDATE], 351000, 375047.3333333333
[UPDATE], 352000, 34703.333333333336
[UPDATE], 353000, 106072.30769230769
[UPDATE], 354000, 51681.357142857145
[UPDATE], 355000, 49136.71428571428
[UPDATE], 356000, 34757.444444444445
[UPDATE], 357000, 57393.8
[UPDATE], 358000, 244784.9090909091
[UPDATE], 359000, 70365.22222222222
[UPDATE], 360000, 37554.0
[UPDATE], 361000, 32389.363636363636
[UPDATE], 362000, 43069.75
[UPDATE], 363000, 179167.35714285713
[UPDATE], 364000, 60289.769230769234
[UPDATE], 365000, 31780.0
[UPDATE], 366000, 31307.6
[UPDATE], 367000, 28677.333333333332
[UPDATE], 368000, 33488.42857142857
[UPDATE], 369000, 34145.142857142855
[UPDATE], 370000, 29605.666666666668
[UPDATE], 371000, 35604.75
[UPDATE], 372000, 27411.571428571428
[UPDATE], 373000, 46730.75
[UPDATE], 374000, 45499.444444444445
[UPDATE], 375000, 29304.923076923078
[UPDATE], 376000, 29192.7
[UPDATE], 377000, 30744.2
[UPDATE], 378000, 26929.25
[UPDATE], 379000, 64001.27272727273
[UPDATE], 380000, 47295.5
[UPDATE], 381000, 30860.875
[UPDATE], 382000, 34509.625
[UPDATE], 383000, 28098.0
[UPDATE], 384000, 104490.0
[UPDATE], 385000, 223547.5
[UPDATE], 386000, 45678.77777777778
[UPDATE], 387000, 28019.88888888889
[UPDATE], 388000, 54000.545454545456
