YCSB Client 0.1
Command line: -db com.yahoo.ycsb.db.HBaseClient -P /root/ycsb/config/hbase.conf -P /root/ycsb/config/workload-ycsb-thomas-consistency -P /root/ycsb/config/workload-ycsb-thomas-load -s -load
 0 sec: 0 operations; 
 10 sec: 18134 operations; 1813.04 current ops/sec; [INSERT AverageLatency(us)=21880.67] 
 16 sec: 30000 operations; 1756.1 current ops/sec;   
[OVERALL], RunTime(ms), 16759.0
[OVERALL], Throughput(ops/sec), 1790.082940509577
[INSERT], Operations, 30000
[INSERT], AverageLatency(us), 16488.621533333335
[INSERT], MinLatency(us), 2514
[INSERT], MaxLatency(us), 1322808
[INSERT], Return=0, 29999
[INSERT], 0, 54838.441537203595
[INSERT], 1000, 14477.693867696766
[INSERT], 2000, 10578.69946902655
[INSERT], 3000, 18438.202952029522
[INSERT], 4000, 17480.25949736996
[INSERT], 5000, 16175.289020452099
[INSERT], 6000, 9466.918996188057
[INSERT], 7000, 15897.213643574829
[INSERT], 8000, 12118.660064672595
[INSERT], 9000, 11277.08510638298
[INSERT], 10000, 17729.782021151586
[INSERT], 11000, 18877.838689350978
[INSERT], 12000, 19439.92736705577
[INSERT], 13000, 19133.624601657106
[INSERT], 14000, 17572.579132473624
[INSERT], 15000, 18718.997701149427
[CLEANUP], Operations, 30
[CLEANUP], AverageLatency(us), 7.433333333333334
[CLEANUP], MinLatency(us), 4
[CLEANUP], MaxLatency(us), 61
[CLEANUP], 0, 7.433333333333334
java -cp /root/ycsb/YCSB/hbase/src/main/conf:/root/ycsb/YCSB/hbase/target/hbase-binding-0.1.4.jar:/root/ycsb/YCSB/hbase/target/archive-tmp/hbase-binding-0.1.4.jar:/root/ycsb/YCSB/nosqldb/src/main/conf:/root/ycsb/YCSB/jdbc/src/main/conf:/root/ycsb/YCSB/jdbc/src/main/conf/postgresql-9.3-1100.jdbc41.jar:/root/ycsb/YCSB/infinispan/src/main/conf:/root/ycsb/YCSB/dynamodb/conf:/root/ycsb/YCSB/core/target/core-0.1.4.jar:/root/ycsb/YCSB/gemfire/src/main/conf:/root/ycsb/YCSB/voldemort/src/main/conf com.yahoo.ycsb.Client -db com.yahoo.ycsb.db.HBaseClient -P /root/ycsb/config/hbase.conf -P /root/ycsb/config/workload-ycsb-thomas-consistency -P /root/ycsb/config/workload-ycsb-thomas-load -s -load
